DATE,PROVINCE,TESTS_ALL,TESTS_ALL_POS,CASES,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT,PROV,POP
2020-06-03,OostVlaanderen,2286,22,13,Flanders,14,84,14,5,1,2,11,VOV,1200945
2020-06-03,VlaamsBrabant,1680,16,14,Flanders,6,16,3,1,0,1,1,VBR,1155843
2020-06-03,WestVlaanderen,1818,39,16,Flanders,11,129,24,15,0,0,12,VWV,1525255
2020-06-04,Antwerpen,1795,54,29,Flanders,14,105,28,16,1,3,7,VAN,1869730
2020-06-04,BrabantWallon,342,7,7,Wallonia,2,3,0,0,0,2,0,WBR,406019
2020-06-04,Brussels,1079,29,23,Brussels,15,139,36,18,3,7,22,BRU,1218255
2020-06-04,Hainaut,1504,26,11,Wallonia,14,64,6,4,1,4,8,WHT,1346840
2020-06-04,Limburg,1069,18,21,Flanders,7,63,13,7,0,4,7,VLI,877370
2020-06-04,Liège,1357,13,7,Wallonia,12,68,12,6,2,2,2,WLG,1109800
2020-06-04,Luxembourg,294,0,1,Wallonia,3,10,0,0,0,1,0,WLX,286752
2020-06-04,Namur,323,6,7,Wallonia,6,24,4,2,0,2,0,WNA,495832
2020-06-04,OostVlaanderen,1657,19,18,Flanders,14,83,13,5,1,2,7,VOV,1200945
2020-06-04,VlaamsBrabant,1229,28,15,Flanders,6,18,3,2,0,1,0,VBR,1155843
2020-06-04,WestVlaanderen,1619,56,24,Flanders,11,125,22,13,0,4,11,VWV,1525255
2020-06-05,Antwerpen,1494,32,21,Flanders,14,95,25,17,1,7,11,VAN,1869730
2020-06-05,BrabantWallon,329,4,3,Wallonia,2,3,0,0,0,0,0,WBR,406019
2020-06-05,Brussels,1132,27,24,Brussels,15,134,32,21,3,5,10,BRU,1218255
2020-06-05,Hainaut,1533,24,19,Wallonia,14,57,5,3,1,1,9,WHT,1346840
2020-06-05,Limburg,1031,28,23,Flanders,7,58,12,4,0,2,5,VLI,877370
2020-06-05,Liège,1462,16,18,Wallonia,13,60,10,5,1,2,9,WLG,1109800
2020-06-05,Luxembourg,281,2,2,Wallonia,3,10,0,0,0,0,0,WLX,286752
2020-06-05,Namur,558,9,6,Wallonia,6,19,3,2,0,0,6,WNA,495832
2020-06-05,OostVlaanderen,2177,21,12,Flanders,13,80,12,5,1,4,10,VOV,1200945
2020-06-05,VlaamsBrabant,1181,14,14,Flanders,6,16,2,2,0,2,3,VBR,1155843
2020-06-05,WestVlaanderen,1519,21,8,Flanders,11,115,20,12,0,3,15,VWV,1525255
2020-06-06,Antwerpen,1811,19,10,Flanders,14,86,22,17,1,0,19,VAN,1869730
2020-06-06,BrabantWallon,263,3,4,Wallonia,2,2,0,0,0,0,1,WBR,406019
2020-06-06,Brussels,917,27,4,Brussels,15,126,30,19,3,4,10,BRU,1218255
2020-06-06,Hainaut,1506,19,5,Wallonia,14,45,4,2,1,1,15,WHT,1346840
2020-06-06,Limburg,983,34,18,Flanders,7,51,11,7,0,3,9,VLI,877370
2020-06-06,Liège,1028,10,8,Wallonia,12,49,9,5,1,2,12,WLG,1109800
2020-06-06,Luxembourg,180,0,1,Wallonia,3,10,0,0,0,0,0,WLX,286752
2020-06-06,OostVlaanderen,1626,16,7,Flanders,14,66,11,5,1,3,14,VOV,1200945
2020-06-06,VlaamsBrabant,946,13,6,Flanders,6,16,2,1,0,1,0,VBR,1155843
2020-06-06,WestVlaanderen,1356,23,6,Flanders,11,103,19,11,0,6,19,VWV,1525255
2020-06-07,Antwerpen,1075,12,5,Flanders,14,80,21,16,1,1,3,VAN,1869730
2020-06-07,BrabantWallon,206,6,1,Wallonia,2,2,0,0,0,0,0,WBR,406019
2020-06-07,Brussels,542,8,5,Brussels,15,140,32,17,3,11,4,BRU,1218255
2020-06-07,Hainaut,728,7,7,Wallonia,14,43,2,2,1,3,4,WHT,1346840
2020-06-07,Limburg,639,16,15,Flanders,7,50,12,7,0,3,2,VLI,877370
2020-06-07,Liège,914,18,8,Wallonia,12,47,9,5,1,0,3,WLG,1109800
2020-06-07,OostVlaanderen,799,8,6,Flanders,14,67,12,6,1,1,2,VOV,1200945
2020-06-07,VlaamsBrabant,839,10,4,Flanders,6,18,6,4,2,1,2,VBR,1155843
2020-06-07,WestVlaanderen,860,11,2,Flanders,11,102,19,11,0,1,2,VWV,1525255
2020-06-08,Antwerpen,1639,15,23,Flanders,14,80,22,12,1,1,1,VAN,1869730
2020-06-08,BrabantWallon,234,5,1,Wallonia,2,3,0,0,0,0,0,WBR,406019
2020-06-08,Brussels,807,18,22,Brussels,15,139,32,14,2,2,3,BRU,1218255
2020-06-08,Hainaut,876,14,13,Wallonia,14,46,3,2,1,5,1,WHT,1346840
2020-06-08,Limburg,779,20,17,Flanders,7,52,11,8,0,4,0,VLI,877370
2020-06-08,Liège,1188,16,16,Wallonia,12,52,9,6,1,1,0,WLG,1109800
2020-06-08,Luxembourg,390,3,3,Wallonia,3,9,0,0,0,0,0,WLX,286752
2020-06-08,Namur,191,2,3,Wallonia,6,17,3,2,0,1,0,WNA,495832
2020-06-08,OostVlaanderen,1601,13,12,Flanders,14,64,11,6,2,1,1,VOV,1200945
2020-06-08,VlaamsBrabant,1087,9,20,Flanders,6,18,6,4,2,0,0,VBR,1155843
2020-06-08,WestVlaanderen,1927,31,17,Flanders,11,95,18,12,0,1,3,VWV,1525255
2020-06-09,Antwerpen,2435,33,20,Flanders,14,64,18,9,1,4,7,VAN,1869730
2020-06-09,BrabantWallon,400,1,3,Wallonia,2,3,0,0,0,0,0,WBR,406019
2020-06-09,Brussels,1025,26,25,Brussels,15,131,27,15,3,5,13,BRU,1218255
2020-06-09,Hainaut,1613,26,18,Wallonia,14,42,3,2,1,4,9,WHT,1346840
2020-06-09,Limburg,927,13,16,Flanders,7,50,11,6,0,5,5,VLI,877370
2020-06-09,Liège,1573,22,6,Wallonia,12,51,8,4,1,0,5,WLG,1109800
2020-06-09,Luxembourg,441,10,8,Wallonia,3,9,0,0,0,0,0,WLX,286752
2020-06-09,Namur,586,2,5,Wallonia,6,16,3,1,0,0,1,WNA,495832
2020-06-09,OostVlaanderen,2012,14,12,Flanders,14,54,10,5,2,1,13,VOV,1200945
2020-06-09,VlaamsBrabant,1616,19,12,Flanders,6,17,5,4,2,1,1,VBR,1155843
2020-06-09,WestVlaanderen,2070,22,16,Flanders,11,90,17,11,0,4,14,VWV,1525255
2020-06-10,Antwerpen,2081,21,14,Flanders,14,61,19,8,1,5,5,VAN,1869730
2020-06-10,BrabantWallon,317,2,4,Wallonia,2,2,0,0,0,0,1,WBR,406019
2020-06-10,Brussels,1073,29,20,Brussels,15,122,32,15,3,5,10,BRU,1218255
2020-06-10,Hainaut,1377,24,21,Wallonia,14,41,3,2,1,2,8,WHT,1346840
2020-06-10,Limburg,858,14,12,Flanders,7,47,10,5,0,3,4,VLI,877370
2020-06-10,Liège,1581,11,4,Wallonia,12,46,8,3,1,1,9,WLG,1109800
2020-06-10,Luxembourg,320,1,1,Wallonia,3,7,0,0,0,0,1,WLX,286752
2020-06-10,Namur,618,6,3,Wallonia,6,15,2,1,0,0,1,WNA,495832
2020-06-10,OostVlaanderen,2203,15,9,Flanders,14,50,10,5,2,1,5,VOV,1200945
2020-06-10,VlaamsBrabant,1595,17,14,Flanders,6,17,4,4,2,1,1,VBR,1155843
2020-06-10,WestVlaanderen,1888,18,8,Flanders,11,76,11,9,0,1,16,VWV,1525255
2020-06-11,Antwerpen,2098,17,12,Flanders,14,62,19,6,1,5,5,VAN,1869730
2020-06-11,BrabantWallon,377,9,4,Wallonia,2,3,0,0,0,0,0,WBR,406019
2020-06-11,Brussels,1057,28,15,Brussels,15,125,24,15,3,5,6,BRU,1218255
2020-06-11,Hainaut,1493,25,18,Wallonia,14,41,3,2,1,6,9,WHT,1346840
2020-06-11,Limburg,1308,22,14,Flanders,7,49,8,3,0,7,4,VLI,877370
2020-06-11,Liège,1170,10,4,Wallonia,12,40,6,3,0,0,6,WLG,1109800
2020-06-11,Luxembourg,357,2,1,Wallonia,3,9,0,0,0,1,0,WLX,286752
2020-06-11,Namur,497,1,1,Wallonia,6,13,2,0,0,0,1,WNA,495832
2020-06-11,OostVlaanderen,1855,18,11,Flanders,14,50,11,4,0,4,4,VOV,1200945
2020-06-11,VlaamsBrabant,1396,13,6,Flanders,6,16,4,4,2,0,1,VBR,1155843
2020-06-11,WestVlaanderen,1966,24,8,Flanders,11,71,12,9,0,4,9,VWV,1525255
2020-06-12,Antwerpen,1864,20,15,Flanders,14,51,16,5,1,3,8,VAN,1869730
2020-06-12,BrabantWallon,454,2,2,Wallonia,2,4,0,0,0,0,0,WBR,406019
2020-06-12,Brussels,1093,22,19,Brussels,15,109,23,14,4,4,8,BRU,1218255
2020-06-12,Hainaut,1469,11,11,Wallonia,14,38,4,3,1,7,6,WHT,1346840
2020-06-12,Limburg,1087,21,7,Flanders,7,40,8,3,0,0,8,VLI,877370
2020-06-12,Liège,1319,11,10,Wallonia,12,34,7,3,0,0,7,WLG,1109800
2020-06-12,Luxembourg,503,1,1,Wallonia,3,7,0,0,0,1,0,WLX,286752
2020-06-12,Namur,483,3,1,Wallonia,6,11,2,0,0,1,3,WNA,495832
2020-06-12,OostVlaanderen,1796,14,6,Flanders,14,46,11,4,0,1,3,VOV,1200945
2020-06-12,VlaamsBrabant,1288,8,7,Flanders,6,19,4,4,2,4,1,VBR,1155843
2020-06-12,WestVlaanderen,1897,30,5,Flanders,11,66,13,7,1,2,7,VWV,1525255
2020-06-13,Antwerpen,1890,19,6,Flanders,14,45,13,5,1,2,5,VAN,1869730
2020-06-13,BrabantWallon,379,3,5,Wallonia,2,4,0,0,0,0,0,WBR,406019
2020-06-13,Brussels,1120,22,6,Brussels,15,101,23,13,3,3,14,BRU,1218255
2020-06-13,Hainaut,1750,12,4,Wallonia,14,32,5,4,1,5,2,WHT,1346840
2020-06-13,Limburg,914,11,5,Flanders,7,33,7,3,0,0,8,VLI,877370
2020-06-13,Liège,1049,8,6,Wallonia,12,30,6,3,0,0,5,WLG,1109800
2020-06-13,Luxembourg,350,2,2,Wallonia,3,7,0,0,0,0,0,WLX,286752
2020-06-13,Namur,388,1,2,Wallonia,6,11,2,0,0,0,0,WNA,495832
2020-06-13,OostVlaanderen,1517,10,3,Flanders,14,44,9,4,0,0,2,VOV,1200945
2020-06-13,VlaamsBrabant,1177,8,3,Flanders,6,19,4,4,2,0,1,VBR,1155843
2020-06-13,WestVlaanderen,1560,22,5,Flanders,11,69,13,8,0,2,5,VWV,1525255
2020-06-14,Antwerpen,1165,9,7,Flanders,14,47,14,5,1,4,5,VAN,1869730
2020-06-14,Brussels,398,8,2,Brussels,15,102,25,14,3,4,4,BRU,1218255
2020-06-14,Hainaut,529,3,1,Wallonia,14,33,5,3,1,2,1,WHT,1346840
2020-06-14,Limburg,575,2,2,Flanders,7,36,8,4,0,2,0,VLI,877370
2020-06-14,Liège,638,7,2,Wallonia,12,30,5,2,0,1,2,WLG,1109800
2020-06-14,OostVlaanderen,825,3,1,Flanders,14,43,8,3,0,1,2,VOV,1200945
2020-06-14,VlaamsBrabant,695,1,2,Flanders,6,18,4,4,2,0,1,VBR,1155843
2020-06-14,WestVlaanderen,803,8,4,Flanders,11,67,14,8,0,2,6,VWV,1525255
2020-06-15,Antwerpen,1529,21,31,Flanders,17,50,16,7,1,0,2,VAN,1869730
2020-06-15,BrabantWallon,317,3,3,Wallonia,2,4,0,0,0,0,0,WBR,406019
2020-06-15,Brussels,870,9,18,Brussels,16,104,26,12,3,4,3,BRU,1218255
2020-06-15,Hainaut,1230,19,20,Wallonia,13,30,2,2,1,1,2,WHT,1346840
2020-06-15,Limburg,917,10,20,Flanders,7,36,6,3,0,1,1,VLI,877370
2020-06-15,Liège,1083,6,5,Wallonia,12,31,3,0,0,1,2,WLG,1109800
2020-06-15,Luxembourg,291,3,2,Wallonia,5,8,0,0,0,0,0,WLX,286752
2020-06-15,Namur,285,3,3,Wallonia,4,12,1,0,0,0,0,WNA,495832
2020-06-15,OostVlaanderen,1817,7,12,Flanders,11,38,5,1,0,2,0,VOV,1200945
2020-06-15,VlaamsBrabant,1197,4,9,Flanders,4,17,4,4,2,0,1,VBR,1155843
2020-06-15,WestVlaanderen,2151,16,23,Flanders,11,63,12,7,0,2,4,VWV,1525255
2020-06-16,Antwerpen,2846,23,16,Flanders,14,45,14,3,1,4,10,VAN,1869730
2020-06-16,BrabantWallon,354,3,2,Wallonia,2,4,0,0,0,0,0,WBR,406019
2020-06-16,Brussels,1219,24,11,Brussels,15,98,22,11,3,4,10,BRU,1218255
2020-06-16,Hainaut,1422,19,10,Wallonia,14,33,4,3,1,11,9,WHT,1346840
2020-06-16,Limburg,1178,28,15,Flanders,7,34,6,3,0,0,3,VLI,877370
2020-06-16,Liège,1019,7,9,Wallonia,12,28,4,2,0,1,3,WLG,1109800
2020-06-16,Luxembourg,261,2,2,Wallonia,3,10,1,0,0,3,1,WLX,286752
2020-06-16,Namur,308,0,1,Wallonia,6,12,1,0,0,0,0,WNA,495832
2020-06-16,OostVlaanderen,2499,11,6,Flanders,14,34,3,1,0,1,10,VOV,1200945
2020-06-16,VlaamsBrabant,1782,17,8,Flanders,6,16,4,4,1,0,2,VBR,1155843
2020-06-16,WestVlaanderen,2030,26,18,Flanders,11,57,8,4,0,0,9,VWV,1525255
2020-06-17,Antwerpen,2580,27,33,Flanders,14,44,13,4,1,2,3,VAN,1869730
2020-06-17,Brussels,1306,13,7,Brussels,15,96,20,9,3,5,3,BRU,1218255
2020-06-17,Hainaut,1445,15,13,Wallonia,14,29,3,3,1,0,4,WHT,1346840
2020-06-17,Limburg,989,16,13,Flanders,7,31,6,3,0,4,6,VLI,877370
2020-06-17,Liège,951,11,4,Wallonia,12,21,2,0,0,1,6,WLG,1109800
2020-06-17,Namur,436,5,2,Wallonia,6,12,1,0,0,0,0,WNA,495832
2020-06-17,OostVlaanderen,2510,13,9,Flanders,14,32,3,1,0,1,3,VOV,1200945
2020-06-17,VlaamsBrabant,1767,17,10,Flanders,6,15,4,4,1,1,1,VBR,1155843
2020-06-17,WestVlaanderen,2387,40,29,Flanders,11,52,8,2,0,4,11,VWV,1525255
2020-06-18,Antwerpen,2628,31,13,Flanders,14,49,11,4,1,2,1,VAN,1869730
2020-06-18,BrabantWallon,430,3,8,Wallonia,2,3,0,0,0,0,0,WBR,406019
2020-06-18,Brussels,1227,17,18,Brussels,15,93,19,9,3,5,9,BRU,1218255
2020-06-18,Hainaut,1107,13,5,Wallonia,14,33,2,2,1,6,0,WHT,1346840
2020-06-18,Limburg,1222,13,5,Flanders,7,31,5,4,0,1,1,VLI,877370
2020-06-18,Liège,631,4,16,Wallonia,12,17,2,0,0,2,6,WLG,1109800
2020-06-18,Luxembourg,374,4,3,Wallonia,3,8,0,0,0,0,1,WLX,286752
2020-06-18,Namur,395,4,2,Wallonia,6,9,0,0,0,0,3,WNA,495832
2020-06-18,OostVlaanderen,2163,11,6,Flanders,14,33,3,1,0,0,1,VOV,1200945
2020-06-18,VlaamsBrabant,1558,9,8,Flanders,6,13,3,3,1,1,0,VBR,1155843
2020-06-18,WestVlaanderen,1946,40,20,Flanders,11,51,7,4,0,3,5,VWV,1525255
2020-06-19,Antwerpen,2034,29,21,Flanders,14,47,12,4,1,4,4,VAN,1869730
2020-06-19,Brussels,1388,21,19,Brussels,15,77,17,9,3,4,17,BRU,1218255
2020-06-19,Hainaut,1342,12,8,Wallonia,14,32,2,2,1,2,3,WHT,1346840
2020-06-19,Limburg,909,14,14,Flanders,7,23,5,3,0,0,6,VLI,877370
2020-06-19,Liège,1210,17,6,Wallonia,12,17,3,2,0,2,3,WLG,1109800
2020-06-19,Luxembourg,363,6,5,Wallonia,3,8,0,0,0,0,0,WLX,286752
2020-06-19,Namur,341,2,2,Wallonia,6,9,0,0,0,0,0,WNA,495832
2020-06-19,OostVlaanderen,2112,8,11,Flanders,14,34,3,1,0,5,3,VOV,1200945
2020-06-19,VlaamsBrabant,1339,5,5,Flanders,6,11,2,2,0,0,0,VBR,1155843
2020-06-19,WestVlaanderen,1632,20,25,Flanders,11,48,6,4,0,3,4,VWV,1525255
2020-06-20,Antwerpen,2484,18,9,Flanders,14,48,12,4,1,3,6,VAN,1869730
2020-06-20,BrabantWallon,436,1,3,Wallonia,2,0,0,0,0,0,0,WBR,406019
2020-06-20,Brussels,1006,17,3,Brussels,15,71,17,10,3,2,7,BRU,1218255
2020-06-20,Hainaut,1245,11,9,Wallonia,14,35,4,3,1,6,1,WHT,1346840
2020-06-20,Limburg,1158,18,4,Flanders,7,22,5,3,0,2,3,VLI,877370
2020-06-20,Liège,621,9,7,Wallonia,12,18,4,1,0,1,0,WLG,1109800
2020-06-20,Luxembourg,218,3,3,Wallonia,3,9,0,0,0,1,0,WLX,286752
2020-06-20,Namur,387,4,2,Wallonia,6,7,0,0,0,0,1,WNA,495832
2020-06-20,OostVlaanderen,1957,7,2,Flanders,14,27,3,1,0,2,3,VOV,1200945
2020-06-20,VlaamsBrabant,1391,5,1,Flanders,6,11,2,2,0,1,1,VBR,1155843
2020-06-20,WestVlaanderen,1427,23,6,Flanders,11,44,6,4,0,0,1,VWV,1525255
2020-06-21,Antwerpen,1363,6,3,Flanders,14,49,11,3,1,1,2,VAN,1869730
2020-06-21,Hainaut,498,4,1,Wallonia,14,34,2,1,0,1,1,WHT,1346840
2020-06-21,Limburg,646,8,4,Flanders,7,28,6,2,0,3,0,VLI,877370
2020-06-21,Liège,487,3,3,Wallonia,12,19,4,2,0,1,1,WLG,1109800
2020-06-21,Luxembourg,163,2,2,Wallonia,3,11,0,0,0,2,0,WLX,286752
2020-06-21,OostVlaanderen,966,6,1,Flanders,14,28,3,1,0,1,1,VOV,1200945
2020-06-21,VlaamsBrabant,736,2,2,Flanders,6,12,2,2,0,1,0,VBR,1155843
2020-06-21,WestVlaanderen,977,8,4,Flanders,11,44,6,4,0,0,0,VWV,1525255
2020-06-22,Antwerpen,1715,12,26,Flanders,14,53,8,3,1,3,0,VAN,1869730
2020-06-22,BrabantWallon,343,5,6,Wallonia,2,0,0,0,0,0,0,WBR,406019
2020-06-22,Brussels,878,4,17,Brussels,15,57,14,8,2,1,5,BRU,1218255
2020-06-22,Hainaut,924,15,33,Wallonia,14,33,2,1,0,0,2,WHT,1346840
2020-06-22,Limburg,859,9,8,Flanders,7,33,5,2,0,5,0,VLI,877370
2020-06-22,Liège,650,9,10,Wallonia,12,19,3,2,0,0,2,WLG,1109800
2020-06-22,Luxembourg,486,6,6,Wallonia,3,12,0,0,0,1,0,WLX,286752
2020-06-22,Namur,265,0,2,Wallonia,6,7,0,0,0,0,0,WNA,495832
2020-06-22,OostVlaanderen,1869,6,5,Flanders,14,29,2,1,0,2,0,VOV,1200945
2020-06-22,VlaamsBrabant,1157,4,6,Flanders,6,12,2,2,0,0,0,VBR,1155843
2020-06-22,WestVlaanderen,1780,13,20,Flanders,11,38,6,1,0,0,7,VWV,1525255
2020-06-23,Antwerpen,3463,25,14,Flanders,14,49,7,3,1,0,8,VAN,1869730
2020-06-23,BrabantWallon,570,4,4,Wallonia,2,0,0,0,0,0,0,WBR,406019
2020-06-23,Brussels,1312,19,14,Brussels,15,59,15,8,2,1,6,BRU,1218255
2020-06-23,Hainaut,1317,25,11,Wallonia,14,31,1,1,0,2,2,WHT,1346840
2020-06-23,Limburg,1636,19,16,Flanders,7,27,5,3,0,2,6,VLI,877370
2020-06-23,Liège,1002,13,8,Wallonia,12,24,4,2,0,5,1,WLG,1109800
2020-06-23,Luxembourg,426,5,5,Wallonia,3,10,0,0,0,0,2,WLX,286752
2020-06-23,Namur,457,2,3,Wallonia,6,7,0,0,0,0,0,WNA,495832
2020-06-23,OostVlaanderen,2195,9,8,Flanders,14,27,3,2,0,1,6,VOV,1200945
2020-06-23,VlaamsBrabant,1748,2,4,Flanders,6,10,2,2,0,0,2,VBR,1155843
2020-06-23,WestVlaanderen,2866,48,16,Flanders,11,37,4,3,0,1,3,VWV,1525255
2020-06-24,Antwerpen,3631,17,20,Flanders,14,51,11,3,1,4,3,VAN,1869730
2020-06-24,BrabantWallon,486,4,1,Wallonia,2,1,0,0,0,1,0,WBR,406019
2020-06-24,Brussels,1391,21,8,Brussels,15,53,15,7,2,2,8,BRU,1218255
2020-06-24,Hainaut,1625,15,12,Wallonia,14,28,1,1,0,1,4,WHT,1346840
2020-06-24,Limburg,1559,32,16,Flanders,7,29,4,3,0,3,0,VLI,877370
2020-06-24,Liège,991,9,8,Wallonia,13,26,2,1,0,1,4,WLG,1109800
2020-06-24,Luxembourg,366,4,3,Wallonia,3,8,0,0,0,0,1,WLX,286752
2020-06-24,Namur,397,2,2,Wallonia,6,7,0,0,0,0,0,WNA,495832
2020-06-24,OostVlaanderen,3383,8,6,Flanders,14,24,2,1,0,1,4,VOV,1200945
2020-06-24,VlaamsBrabant,2144,7,5,Flanders,5,5,2,2,0,0,1,VBR,1155843
2020-06-24,WestVlaanderen,2085,25,17,Flanders,11,36,3,3,0,3,7,VWV,1525255
2020-06-25,Antwerpen,2855,26,21,Flanders,14,48,6,3,1,2,1,VAN,1869730
2020-06-25,BrabantWallon,459,1,3,Wallonia,2,1,0,0,0,1,1,WBR,406019
2020-06-25,Brussels,1271,12,9,Brussels,15,47,17,8,2,3,10,BRU,1218255
2020-06-25,Hainaut,1502,17,12,Wallonia,14,24,1,1,0,1,4,WHT,1346840
2020-06-25,Limburg,1280,17,5,Flanders,7,30,3,1,0,5,3,VLI,877370
2020-06-25,Liège,733,9,1,Wallonia,12,24,2,1,0,2,2,WLG,1109800
2020-06-25,Luxembourg,420,3,3,Wallonia,3,8,0,0,0,2,1,WLX,286752
2020-06-25,Namur,385,5,1,Wallonia,6,7,0,0,0,0,0,WNA,495832
2020-06-25,OostVlaanderen,2283,11,8,Flanders,14,24,3,1,0,0,3,VOV,1200945
2020-06-25,VlaamsBrabant,1725,7,9,Flanders,6,11,2,2,0,1,0,VBR,1155843
2020-06-25,WestVlaanderen,1939,12,3,Flanders,11,32,4,3,0,2,3,VWV,1525255
2020-06-26,Antwerpen,2392,35,16,Flanders,14,45,5,3,1,1,2,VAN,1869730
2020-06-26,BrabantWallon,507,3,2,Wallonia,2,1,0,0,0,0,0,WBR,406019
2020-06-26,Brussels,1211,13,23,Brussels,15,43,15,7,2,5,6,BRU,1218255
2020-06-26,Hainaut,1378,18,15,Wallonia,14,28,1,1,0,5,1,WHT,1346840
2020-06-26,Limburg,1320,48,10,Flanders,7,31,5,1,0,3,3,VLI,877370
2020-06-26,Liège,933,5,6,Wallonia,12,24,3,1,0,0,2,WLG,1109800
2020-06-26,Namur,323,1,1,Wallonia,6,7,0,0,0,0,0,WNA,495832
2020-06-26,OostVlaanderen,2066,7,9,Flanders,14,22,2,1,0,2,4,VOV,1200945
2020-06-26,VlaamsBrabant,1502,10,5,Flanders,6,12,2,2,0,0,1,VBR,1155843
2020-06-26,WestVlaanderen,2103,26,19,Flanders,11,26,3,2,0,1,3,VWV,1525255
2020-06-27,Antwerpen,1951,8,4,Flanders,14,44,5,2,1,2,6,VAN,1869730
2020-06-27,BrabantWallon,367,2,1,Wallonia,2,2,0,0,0,0,0,WBR,406019
2020-06-27,Brussels,1018,20,7,Brussels,15,40,13,7,2,1,4,BRU,1218255
2020-06-27,Hainaut,1141,15,5,Wallonia,14,29,1,1,0,3,4,WHT,1346840
2020-06-27,Limburg,1042,6,1,Flanders,7,28,7,1,0,2,5,VLI,877370
2020-06-27,Liège,515,8,3,Wallonia,12,18,3,1,0,1,6,WLG,1109800
2020-06-27,Luxembourg,123,2,2,Wallonia,3,10,0,0,0,3,1,WLX,286752
2020-06-27,Namur,262,0,1,Wallonia,6,5,0,0,0,0,1,WNA,495832
2020-06-27,OostVlaanderen,1857,7,6,Flanders,14,22,1,1,0,1,1,VOV,1200945
2020-06-27,VlaamsBrabant,1197,8,3,Flanders,6,13,2,2,0,1,0,VBR,1155843
2020-06-27,WestVlaanderen,1170,12,7,Flanders,11,26,2,1,0,2,1,VWV,1525255
2020-06-28,Antwerpen,1553,13,8,Flanders,14,42,6,2,1,1,3,VAN,1869730
2020-06-28,Hainaut,473,9,5,Wallonia,14,29,1,1,0,0,0,WHT,1346840
2020-06-28,Luxembourg,106,1,1,Wallonia,3,10,0,0,0,0,0,WLX,286752
2020-06-28,OostVlaanderen,875,8,2,Flanders,14,23,2,1,0,2,2,VOV,1200945
2020-06-28,VlaamsBrabant,734,1,1,Flanders,6,12,2,2,0,0,1,VBR,1155843
2020-06-28,WestVlaanderen,956,11,6,Flanders,11,28,2,1,0,1,1,VWV,1525255
2020-06-29,Antwerpen,1730,9,31,Flanders,14,43,6,2,1,0,0,VAN,1869730
2020-06-29,BrabantWallon,455,3,3,Wallonia,2,2,0,0,0,0,0,WBR,406019
2020-06-29,Brussels,879,7,29,Brussels,15,45,13,6,2,6,2,BRU,1218255
2020-06-29,Hainaut,1231,7,5,Wallonia,14,28,2,1,0,1,1,WHT,1346840
2020-06-29,Limburg,1054,8,9,Flanders,7,26,8,4,0,1,1,VLI,877370
2020-06-29,Liège,598,4,5,Wallonia,12,17,3,1,0,0,0,WLG,1109800
2020-06-29,Luxembourg,212,3,3,Wallonia,3,11,1,0,0,1,1,WLX,286752
2020-06-29,Namur,278,2,3,Wallonia,6,5,0,0,0,0,0,WNA,495832
2020-06-29,OostVlaanderen,1775,11,6,Flanders,14,26,3,1,0,0,1,VOV,1200945
2020-06-29,VlaamsBrabant,1294,3,8,Flanders,6,12,2,2,0,0,0,VBR,1155843
2020-06-29,WestVlaanderen,2213,26,23,Flanders,11,29,3,1,0,4,1,VWV,1525255
2020-06-30,Antwerpen,3129,18,14,Flanders,14,45,6,2,1,2,0,VAN,1869730
2020-06-30,BrabantWallon,450,3,1,Wallonia,2,2,0,0,0,0,1,WBR,406019
2020-06-30,Brussels,1391,26,23,Brussels,15,32,11,6,1,0,9,BRU,1218255
2020-06-30,Hainaut,1106,14,13,Wallonia,14,21,3,1,0,0,5,WHT,1346840
2020-06-30,Limburg,1417,11,6,Flanders,7,23,6,4,0,3,7,VLI,877370
2020-06-30,Liège,784,7,7,Wallonia,12,15,3,1,0,1,3,WLG,1109800
2020-06-30,Luxembourg,358,3,2,Wallonia,3,11,1,0,0,0,0,WLX,286752
2020-06-30,Namur,350,3,4,Wallonia,6,5,0,0,0,0,0,WNA,495832
2020-06-30,OostVlaanderen,2758,12,9,Flanders,14,26,3,1,0,3,2,VOV,1200945
2020-06-30,VlaamsBrabant,1908,10,5,Flanders,6,10,2,2,0,1,2,VBR,1155843
2020-06-30,WestVlaanderen,2035,11,12,Flanders,11,32,2,1,0,7,5,VWV,1525255
2020-07-01,Antwerpen,2758,32,38,Flanders,14,38,7,3,1,2,3,VAN,1869730
2020-07-01,BrabantWallon,324,2,1,Wallonia,2,1,0,0,0,0,1,WBR,406019
2020-07-01,Brussels,1094,31,22,Brussels,15,29,11,6,1,0,5,BRU,1218255
2020-07-01,Hainaut,1384,15,15,Wallonia,14,20,3,1,0,0,3,WHT,1346840
2020-07-01,Limburg,1556,15,9,Flanders,7,17,4,1,0,0,2,VLI,877370
2020-07-01,Liège,631,2,1,Wallonia,12,14,3,1,0,0,1,WLG,1109800
2020-07-01,Luxembourg,327,1,1,Wallonia,3,11,1,0,0,0,0,WLX,286752
2020-07-01,OostVlaanderen,2381,10,12,Flanders,14,27,3,1,0,3,3,VOV,1200945
2020-07-01,VlaamsBrabant,1916,3,7,Flanders,6,9,2,1,0,0,1,VBR,1155843
2020-07-01,WestVlaanderen,2170,34,20,Flanders,11,32,2,0,0,4,4,VWV,1525255
